2452120.40295,0.77258,0.00194
2452120.40853,0.80757,0.00231
2452120.41177,0.75260,0.00350
2452120.44710,0.76965,0.00278
2452120.45208,0.78992,0.00181
2452120.45627,0.78360,0.00420
2452120.47671,0.77590,0.00390
2452120.48272,0.77402,0.00190
2452120.48905,0.76410,0.00165
2452120.49538,0.78194,0.00197
2452120.50167,0.77492,0.00169
2452120.50799,0.77795,0.00195
2452120.51359,0.78495,0.00208
2452120.51989,0.78788,0.00178
2452120.52620,0.80027,0.00195
2452120.53252,0.80162,0.00177
2452120.53883,0.80696,0.00199
2452120.54513,0.80319,0.00174
2452120.55143,0.80480,0.00192
2452120.55705,0.79123,0.00181
2452120.56334,0.76515,0.00176
2452120.56965,0.74947,0.00166
2452120.57598,0.76814,0.00150
2452120.58228,0.78348,0.00172
2452120.58855,0.77805,0.00161
2452120.59484,0.78989,0.00187
2452120.60044,0.78987,0.00210
2452120.60674,0.77969,0.00158
2452120.61303,0.78221,0.00182
2452120.61935,0.78062,0.00163
2452120.62565,0.78198,0.00177
2452120.63193,0.78116,0.00158
2452120.63610,0.78580,0.00350
2452121.48922,0.79350,0.00311
2452121.49341,0.77446,0.00200
2452121.49971,0.80342,0.00197
2452121.50601,0.78473,0.00210
2452121.51231,0.78135,0.00179
2452121.51862,0.77720,0.00197
2452121.52422,0.77584,0.00200
2452121.53052,0.76810,0.00176
2452121.53682,0.78556,0.00191
2452121.54313,0.79141,0.00178
2452121.54941,0.79057,0.00208
2452121.55573,0.78776,0.00173
2452121.56203,0.77928,0.00186
2452121.56763,0.78017,0.00193
2452121.57393,0.77825,0.00163
2452121.58025,0.77615,0.00192
2452121.58655,0.76465,0.00165
2452121.59286,0.76593,0.00174
2452121.59916,0.76501,0.00165
2452121.60549,0.76808,0.00184
2452121.61111,0.77514,0.00221
2452121.61741,0.77873,0.00176
2452121.62370,0.77052,0.00188
2452121.63001,0.76762,0.00165
2452121.63423,0.76710,0.00390
2452136.58500,0.67591,0.00171
2452136.59065,0.69445,0.00167
2452136.59701,0.69516,0.00151
2452136.60330,0.70175,0.00174
2452136.60890,0.71485,0.00183
2452136.61517,0.72204,0.00165
2452136.62146,0.72160,0.00189
2452136.62775,0.73000,0.00173
2452136.63403,0.73737,0.00191
2452136.64031,0.73087,0.00171
2452136.64658,0.74562,0.00197
2452136.65285,0.75304,0.00181
2452136.65913,0.75024,0.00192
2452136.66470,0.76405,0.00194
2452136.67097,0.77689,0.00227
2452136.67725,0.79924,0.00213
2452136.68352,0.81629,0.00198
2452137.47064,0.86790,0.00420
2452137.50833,0.86480,0.01270
2452137.52654,0.85542,0.00373
2452137.53287,0.86520,0.00500
2452138.55204,0.75716,0.00279
2452138.55623,0.77330,0.00209
2452138.56183,0.73256,0.00189
2452138.56813,0.72376,0.00168
2452138.57443,0.71197,0.00213
2452138.58074,0.72902,0.00170
2452138.58704,0.74376,0.00187
2452138.59331,0.76504,0.00173
2452138.59962,0.74499,0.00181
2452138.60523,0.74179,0.00182
2452138.61151,0.74130,0.00161
2452138.61785,0.74877,0.00186
2452138.62412,0.75614,0.00172
2452138.63040,0.76065,0.00194
2452138.63668,0.74452,0.00174
2452138.64296,0.73117,0.00185
2452138.64923,0.74578,0.00181
2452138.65552,0.75213,0.00192
2452138.66109,0.74534,0.00184
2452138.66737,0.74637,0.00158
2452138.67365,0.74636,0.00171
2452138.67994,0.74875,0.00158
2452138.68621,0.73536,0.00190
2452138.69251,0.75434,0.00174
2452138.69878,0.76705,0.00189
2452138.70436,0.78795,0.00204
2452138.71067,0.79117,0.00190
2452138.71558,0.80413,0.00295
2452140.36657,0.70808,0.00178
2452140.37297,0.71845,0.00190
2452140.37868,0.70725,0.00188
2452140.38508,0.69191,0.00165
2452140.39147,0.68770,0.00179
2452140.39716,0.68380,0.00171
2452140.40355,0.68712,0.00160
2452140.40995,0.69270,0.00173
2452140.41561,0.68890,0.00165
2452140.42198,0.68185,0.00151
2452140.42830,0.67803,0.00181
2452140.43470,0.67974,0.00160
2452140.44111,0.67621,0.00182
2452140.44679,0.65377,0.00184
2452140.45317,0.64877,0.00166
2452140.45958,0.61658,0.00168
2452140.46527,0.63098,0.00166
2452140.47166,0.64232,0.00163
2452140.47798,0.62992,0.00154
2452140.48428,0.63812,0.00139
2452140.49058,0.65686,0.00167
2452140.49619,0.67936,0.00171
2452140.50250,0.67877,0.00151
2452140.50879,0.69248,0.00172
2452140.51508,0.69950,0.00158
2452140.52138,0.70604,0.00208
2452140.52488,0.70520,0.00360
2452143.36288,0.71958,0.00262
2452143.36715,0.73001,0.00200
2452143.37354,0.72598,0.00157
2452143.37993,0.72600,0.00182
2452143.38561,0.72415,0.00179
2452143.39203,0.73291,0.00155
2452143.39843,0.73925,0.00173
2452143.40412,0.73610,0.00172
2452143.41059,0.73139,0.00152
2452143.41701,0.73904,0.00174
2452143.42269,0.72350,0.00177
2452143.42909,0.69670,0.00158
2452143.43549,0.69944,0.00175
2452143.44119,0.65400,0.00175
2452143.44759,0.65996,0.00148
2452143.45399,0.64329,0.00166
2452143.46040,0.64569,0.00141
2452143.46680,0.65003,0.00161
2452143.47249,0.66225,0.00155
2452143.47889,0.67574,0.00144
2452143.48531,0.69448,0.00161
2452143.49099,0.69569,0.00164
2452143.49738,0.72239,0.00159
2452143.50355,0.73314,0.00207
2452143.50949,0.73820,0.00185
2452143.51591,0.72401,0.00165
2452143.52230,0.71312,0.00182
2452143.52796,0.73907,0.00215
2452143.53430,0.71570,0.00187
2452143.54065,0.73943,0.00197
2452143.54701,0.71281,0.00167
2452143.55335,0.71056,0.00189
2452143.55899,0.71380,0.00202
2452143.56533,0.69713,0.00169
2452143.57167,0.69717,0.00186
2452143.57801,0.68562,0.00157
2452143.58435,0.67643,0.00166
2452143.59001,0.67852,0.00167
2452143.59635,0.70468,0.00154
2452143.60270,0.69647,0.00181
2452143.60907,0.69507,0.00152
2452143.61542,0.70055,0.00174
2452143.62105,0.70192,0.00170
2452143.62741,0.71068,0.00164
2452143.63376,0.72284,0.00184
2452143.64010,0.72663,0.00165
2452143.64644,0.73502,0.00186
2452143.65207,0.73055,0.00182
2452143.65770,0.73008,0.00178
2452145.44556,0.59585,0.00262
2452145.45045,0.56736,0.00142
2452145.45674,0.55552,0.00163
2452145.46302,0.56087,0.00135
2452145.46931,0.56983,0.00158
2452145.47490,0.57657,0.00151
2452145.48120,0.58868,0.00137
2452145.48748,0.59502,0.00155
2452145.49376,0.59414,0.00137
2452145.50003,0.61530,0.00157
2452145.50632,0.61583,0.00142
2452145.51262,0.61690,0.00160
2452145.51820,0.62093,0.00167
2452145.52452,0.62796,0.00151
2452145.53080,0.63256,0.00166
2452145.53707,0.61839,0.00147
2452145.54334,0.59572,0.00152
2452145.54962,0.59597,0.00145
2452145.55590,0.58289,0.00159
2452145.56218,0.59841,0.00136
2452145.56847,0.60134,0.00150
2452145.57405,0.61130,0.00186
2452145.58032,0.61676,0.00147
2452145.58660,0.66417,0.00173
2452145.59288,0.66038,0.00152
2452145.59916,0.65081,0.00171
2452145.60546,0.65145,0.00161
2452145.61176,0.69313,0.00193
2452146.41147,0.67017,0.00156
2452146.41778,0.66016,0.00178
2452146.42343,0.65070,0.00169
2452146.42981,0.64881,0.00143
2452146.43614,0.65623,0.00167
2452146.44243,0.64579,0.00157
2452146.44875,0.58767,0.00161
2452146.45435,0.58825,0.00156
2452146.46066,0.57438,0.00137
2452146.46700,0.58250,0.00145
2452146.47330,0.59416,0.00137
2452146.47962,0.60652,0.00152
2452146.48593,0.61948,0.00139
2452146.49223,0.63922,0.00158
2452146.49784,0.63259,0.00162
2452146.50415,0.66717,0.00144
2452146.51046,0.67196,0.00167
2452146.51676,0.67289,0.00167
2452146.52308,0.66572,0.00172
2452146.52943,0.66246,0.00160
2452146.53576,0.66108,0.00172
2452146.54140,0.68871,0.00176
2452146.54773,0.68020,0.00163
2452146.55403,0.67221,0.00172
2452146.56034,0.61722,0.00141
2452146.56666,0.65814,0.00174
2452146.57229,0.65169,0.00171
2452146.57859,0.64607,0.00145
2452146.58488,0.63936,0.00157
2452146.59121,0.62915,0.00149
2452146.59751,0.62023,0.00155
2452146.60383,0.62582,0.00138
2452146.61015,0.61536,0.00156
2452146.61578,0.62694,0.00155
2452146.62209,0.61318,0.00130
2452146.62842,0.61181,0.00151
2452146.63470,0.61575,0.00138
2452146.64100,0.61675,0.00165
2452146.64663,0.63365,0.00171
2452146.65297,0.64431,0.00153
2452146.65930,0.65559,0.00171
2452146.66561,0.64987,0.00145
2452146.67193,0.65454,0.00157
2452146.67822,0.66722,0.00152
2452146.68454,0.68786,0.00175
2452146.69017,0.69468,0.00172
2452146.69652,0.71767,0.00190
2452146.70285,0.72613,0.00194
2452146.70916,0.70740,0.00400
2452147.37927,0.52822,0.00151
2452147.38487,0.52669,0.00147
2452147.39118,0.52314,0.00146
2452147.39749,0.50598,0.00166
2452147.40312,0.50518,0.00160
2452147.40944,0.49760,0.00144
2452147.41579,0.49473,0.00159
2452147.42209,0.50306,0.00151
2452147.42839,0.50546,0.00147
2452147.43398,0.48850,0.00157
2452147.44028,0.48766,0.00139
2452147.44658,0.47942,0.00162
2452147.45288,0.45974,0.00137
2452147.45921,0.46508,0.00138
2452147.46554,0.47596,0.00128
2452147.47184,0.46739,0.00133
2452147.47745,0.46220,0.00135
2452147.48380,0.49168,0.00119
2452147.49010,0.49619,0.00149
2452147.49640,0.51366,0.00140
2452147.50269,0.52712,0.00147
2452147.50899,0.53264,0.00142
2452147.51529,0.53524,0.00151
2452147.52088,0.52319,0.00151
2452147.52718,0.53327,0.00137
2452147.53347,0.53209,0.00156
2452147.53979,0.52431,0.00139
2452147.54612,0.53217,0.00158
2452147.55241,0.53489,0.00139
2452147.55872,0.53231,0.00152
2452147.56433,0.54464,0.00158
2452147.57062,0.54582,0.00142
2452147.57692,0.53295,0.00151
2452147.58322,0.51906,0.00130
2452147.58952,0.51444,0.00142
2452147.59584,0.51084,0.00131
2452147.60215,0.50584,0.00147
2452147.60775,0.54274,0.00157
2452147.61410,0.55894,0.00146
2452147.62041,0.56125,0.00169
2452147.62674,0.56318,0.00153
2452147.63305,0.56582,0.00175
2452147.63865,0.56140,0.00165
2452147.64497,0.53730,0.00151
2452147.65127,0.53500,0.00163
2452147.65758,0.55760,0.00152
2452147.66388,0.56345,0.00162
2452147.66954,0.55952,0.00162
2452147.67587,0.55442,0.00147
2452147.68220,0.57029,0.00162
2452147.68854,0.58576,0.00155
2452147.69485,0.60182,0.00191
2452147.70117,0.61158,0.00160
2452147.70747,0.60554,0.00185
2452147.71307,0.64450,0.00207
2452147.71939,0.66613,0.00226
2452148.36468,0.52360,0.00300
2452148.37169,0.52529,0.00181
2452148.37660,0.51148,0.00154
2452148.38290,0.50871,0.00131
2452148.38920,0.51027,0.00142
2452148.39549,0.50629,0.00130
2452148.40176,0.50133,0.00147
2452148.40806,0.50395,0.00123
2452148.41434,0.50265,0.00146
2452148.41992,0.49428,0.00150
2452148.42623,0.48918,0.00137
2452148.43251,0.46870,0.00172
2452148.43881,0.45646,0.00132
2452148.44509,0.44947,0.00144
2452148.45139,0.44624,0.00124
2452148.45768,0.44538,0.00143
2452148.46325,0.43630,0.00128
2452148.46954,0.45150,0.00112
2452148.47581,0.46914,0.00129
2452148.48209,0.46071,0.00112
2452148.48837,0.48105,0.00135
2452148.49468,0.48843,0.00120
2452148.50097,0.49158,0.00141
2452148.50726,0.50076,0.00135
2452148.51357,0.48995,0.00147
2452148.51915,0.49794,0.00146
2452148.52544,0.49228,0.00131
2452148.53173,0.49672,0.00147
2452148.53800,0.49985,0.00132
2452148.54429,0.49978,0.00152
2452148.55060,0.49283,0.00135
2452148.55688,0.51283,0.00160
2452148.56245,0.49770,0.00153
2452148.56872,0.49211,0.00131
2452148.57502,0.48006,0.00143
2452148.58132,0.47777,0.00127
2452148.58763,0.47353,0.00137
2452148.59392,0.47892,0.00128
2452148.60021,0.47595,0.00153
2452148.60578,0.47452,0.00151
2452148.61206,0.46854,0.00138
2452148.61834,0.49244,0.00185
2452148.62461,0.49456,0.00136
2452148.63088,0.49271,0.00157
2452148.63717,0.48761,0.00137
2452148.64345,0.46570,0.00144
2452148.64971,0.49929,0.00134
2452148.65599,0.49272,0.00157
2452148.66158,0.49283,0.00154
2452148.66857,0.48176,0.00139
2452148.67452,0.47514,0.00155
2452148.68077,0.50006,0.00136
2452148.68707,0.50906,0.00186
2452148.69276,0.52021,0.00157
2452148.69905,0.53081,0.00179
2452148.70538,0.54488,0.00167
2452148.71166,0.58506,0.00206
2452148.71768,0.60433,0.00230
2452148.72299,0.65490,0.00500
2452149.46272,0.44697,0.00173
2452149.46761,0.40209,0.00134
2452149.47391,0.42340,0.00128
2452149.48020,0.42802,0.00129
2452149.48651,0.42505,0.00119
2452149.49282,0.44280,0.00137
2452149.49910,0.43067,0.00113
2452149.50537,0.44520,0.00156
2452149.51165,0.44950,0.00126
2452149.51794,0.45395,0.00143
2452149.52353,0.45607,0.00146
2452149.52980,0.43672,0.00130
2452149.53609,0.45407,0.00149
2452149.54238,0.46779,0.00137
2452149.54869,0.45357,0.00169
2452149.55497,0.47583,0.00143
2452149.56125,0.45892,0.00156
2452149.56683,0.45029,0.00156
2452149.57310,0.44617,0.00127
2452149.57938,0.44378,0.00142
2452149.58565,0.45017,0.00130
2452149.59195,0.44951,0.00141
2452149.59823,0.44409,0.00122
2452149.60451,0.44004,0.00132
2452149.61079,0.43580,0.00125
2452149.61708,0.43478,0.00144
2452149.62265,0.44473,0.00150
2452149.62892,0.42632,0.00136
2452149.63520,0.42683,0.00152
2452149.64147,0.43159,0.00141
2452149.64774,0.45266,0.00150
2452149.65402,0.44873,0.00131
2452149.66030,0.42949,0.00145
2452149.66660,0.42827,0.00134
2452149.67289,0.45547,0.00173
2452149.67847,0.46483,0.00150
2452149.68477,0.47451,0.00141
2452149.69106,0.48311,0.00166
2452149.69734,0.49799,0.00155
2452149.70362,0.49918,0.00187
2452149.70991,0.52569,0.00178
2452149.71618,0.54487,0.00216
2452150.36924,0.47589,0.00216
2452150.37344,0.49602,0.00170
2452150.37904,0.48240,0.00169
2452150.38534,0.46839,0.00145
2452150.39164,0.46604,0.00162
2452150.39794,0.46197,0.00134
2452150.40425,0.45858,0.00148
2452150.41055,0.45708,0.00141
